RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE
53327087,20251126,M,60대,경상남도,무응답,자기만족-즐거움을 위해,건강 관리를 위해
53327310,20251126,M,60대,세종특별자치시,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53327364,20251126,M,50대,부산광역시,무응답,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53327579,20251126,F,50대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,자기 계발을 위해
53327634,20251126,M,50대,전라남도,무응답,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53327780,20251126,F,60대,부산광역시,무응답,스트레스 해소를 위해,건강 관리를 위해
53327932,20251126,M,30대,서울특별시,무응답,건강 관리를 위해,마음의 안정-휴식을 위해
53328008,20251126,M,40대,경기도,700만원 이상,스트레스 해소를 위해,자기만족-즐거움을 위해
53328036,20251126,M,40대,세종특별자치시,300이상500만원 미만,자기 계발을 위해,스트레스 해소를 위해
53328042,20251126,M,30대,경기도,무응답,건강 관리를 위해,마음의 안정-휴식을 위해
53328150,20251126,M,50대,광주광역시,700만원 이상,자기만족-즐거움을 위해,건강 관리를 위해
53328343,20251126,M,40대,경기도,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53328653,20251126,M,40대,서울특별시,무응답,마음의 안정-휴식을 위해,건강 관리를 위해
53328926,20251126,F,20대,경상북도,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53328966,20251126,M,20대,서울특별시,300이상500만원 미만,스트레스 해소를 위해,남는 시간을 보내기 위해
53329070,20251126,F,40대,서울특별시,500이상700만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53329805,20251126,F,40대,대구광역시,500이상700만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53329822,20251126,F,30대,경기도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53330054,20251126,M,30대,서울특별시,무응답,스트레스 해소를 위해,대인 관계-교제를 위해
53330145,20251126,F,20대,경기도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53330171,20251126,M,40대,충청북도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53330238,20251126,M,40대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53330320,20251126,F,40대,충청남도,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53330328,20251126,F,50대,경상남도,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53330420,20251126,M,30대,경기도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53330577,20251126,F,30대,경기도,무응답,스트레스 해소를 위해,자기 계발을 위해
53330618,20251126,F,30대,경기도,무응답,남는 시간을 보내기 위해,스트레스 해소를 위해
53330645,20251126,F,40대,전라북도,700만원 이상,자기만족-즐거움을 위해,대인 관계-교제를 위해
53330651,20251126,M,30대,경기도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53330721,20251126,F,50대,경상북도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53330775,20251126,M,40대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53330910,20251126,M,50대,강원도,무응답,자기 계발을 위해,건강 관리를 위해
53330919,20251126,M,30대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
53330944,20251126,M,60대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53330978,20251126,M,50대,경기도,무응답,마음의 안정-휴식을 위해,대인 관계-교제를 위해
53331178,20251126,M,30대,전라북도,700만원 이상,건강 관리를 위해,없음
53331264,20251126,M,30대,전라북도,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53331732,20251126,M,60대,서울특별시,300이상500만원 미만,건강 관리를 위해,대인 관계-교제를 위해
53331795,20251126,M,20대,전라남도,300이상500만원 미만,마음의 안정-휴식을 위해,자기 계발을 위해
53331914,20251126,F,60대,서울특별시,무응답,건강 관리를 위해,자기 계발을 위해
53331966,20251126,F,60대,경기도,무응답,건강 관리를 위해,자기 계발을 위해
53332020,20251126,M,60대,경기도,300만원 미만,건강 관리를 위해,없음
53332069,20251126,F,40대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53332367,20251126,F,60대,경기도,무응답,마음의 안정-휴식을 위해,건강 관리를 위해
53332621,20251126,F,50대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53332672,20251126,F,20대,전라남도,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해
53332673,20251126,M,20대,대구광역시,무응답,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53332778,20251126,M,60대,경상북도,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53332974,20251126,M,30대,경기도,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53333010,20251126,M,50대,인천광역시,700만원 이상,마음의 안정-휴식을 위해,스트레스 해소를 위해
53333106,20251126,M,60대,인천광역시,700만원 이상,마음의 안정-휴식을 위해,대인 관계-교제를 위해
53333376,20251126,F,60대,대구광역시,무응답,남는 시간을 보내기 위해,가족-지인 등과 시간을 보내기 위해
53333443,20251126,M,40대,인천광역시,무응답,마음의 안정-휴식을 위해,대인 관계-교제를 위해
53333644,20251126,F,30대,강원도,무응답,자기 계발을 위해,마음의 안정-휴식을 위해
53333848,20251126,M,50대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53333976,20251126,M,20대,경기도,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53334004,20251126,M,20대,전라남도,무응답,스트레스 해소를 위해,마음의 안정-휴식을 위해
53334057,20251126,F,40대,전라남도,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53334471,20251126,F,20대,경기도,무응답,자기 계발을 위해,남는 시간을 보내기 위해
53334508,20251126,M,20대,대전광역시,무응답,남는 시간을 보내기 위해,마음의 안정-휴식을 위해
53334565,20251126,F,20대,경기도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53334581,20251126,F,30대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53334718,20251126,M,60대,서울특별시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53334821,20251126,F,40대,대구광역시,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53335094,20251126,F,50대,서울특별시,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53335149,20251126,M,50대,부산광역시,무응답,마음의 안정-휴식을 위해,없음
53335150,20251126,M,50대,대구광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53335414,20251126,F,40대,인천광역시,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53335462,20251126,F,40대,경기도,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해
53335539,20251126,M,30대,대전광역시,500이상700만원 미만,남는 시간을 보내기 위해,가족-지인 등과 시간을 보내기 위해
53335557,20251126,F,20대,경기도,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해
53335753,20251126,M,50대,경기도,무응답,스트레스 해소를 위해,남는 시간을 보내기 위해
53335813,20251126,F,30대,부산광역시,500이상700만원 미만,건강 관리를 위해,스트레스 해소를 위해
53335951,20251126,M,20대,경기도,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해
53336054,20251126,F,40대,대구광역시,700만원 이상,남는 시간을 보내기 위해,마음의 안정-휴식을 위해
53336268,20251126,M,40대,충청남도,700만원 이상,건강 관리를 위해,스트레스 해소를 위해
53336284,20251126,F,30대,인천광역시,500이상700만원 미만,대인 관계-교제를 위해,없음
53336433,20251126,M,30대,경기도,무응답,남는 시간을 보내기 위해,마음의 안정-휴식을 위해
53336453,20251126,M,40대,전라북도,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53336654,20251126,F,60대,서울특별시,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53336721,20251126,F,60대,부산광역시,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53336738,20251126,F,30대,울산광역시,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53336750,20251126,M,60대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53336966,20251126,F,60대,경기도,700만원 이상,마음의 안정-휴식을 위해,자기 계발을 위해
53336977,20251126,M,30대,경기도,700만원 이상,남는 시간을 보내기 위해,가족-지인 등과 시간을 보내기 위해
53337001,20251126,M,60대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53337002,20251126,F,40대,인천광역시,700만원 이상,건강 관리를 위해,스트레스 해소를 위해
53337032,20251126,M,40대,경기도,700만원 이상,스트레스 해소를 위해,마음의 안정-휴식을 위해
53337090,20251126,M,50대,경기도,무응답,자기만족-즐거움을 위해,건강 관리를 위해
53337230,20251126,M,30대,충청북도,무응답,자기 계발을 위해,마음의 안정-휴식을 위해
53337263,20251126,M,50대,서울특별시,700만원 이상,건강 관리를 위해,자기 계발을 위해
53337446,20251126,M,50대,경기도,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해
53337519,20251126,F,30대,경기도,무응답,스트레스 해소를 위해,대인 관계-교제를 위해
53337575,20251126,M,60대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,자기 계발을 위해
53337615,20251126,F,40대,부산광역시,무응답,마음의 안정-휴식을 위해,없음
53337649,20251126,M,50대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53337661,20251126,M,30대,광주광역시,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53337694,20251126,F,50대,경기도,무응답,마음의 안정-휴식을 위해,건강 관리를 위해
53337781,20251126,F,30대,전라남도,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53337800,20251126,F,30대,전라남도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53337951,20251126,F,60대,경상남도,300이상500만원 미만,건강 관리를 위해,자기 계발을 위해
53338059,20251126,F,50대,인천광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53338199,20251126,M,40대,대전광역시,700만원 이상,스트레스 해소를 위해,자기만족-즐거움을 위해
53338271,20251126,F,60대,경상남도,500이상700만원 미만,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해
53338283,20251126,M,40대,경기도,무응답,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53338350,20251126,M,60대,부산광역시,무응답,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53338544,20251126,M,60대,서울특별시,무응답,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53338715,20251126,M,40대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기 계발을 위해
53338735,20251126,M,40대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53338981,20251126,F,50대,서울특별시,500이상700만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53339120,20251126,F,40대,울산광역시,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53339316,20251126,M,50대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53339365,20251126,M,60대,경기도,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53339391,20251126,F,20대,충청남도,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53339498,20251126,M,30대,세종특별자치시,700만원 이상,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53339542,20251126,M,50대,경상남도,700만원 이상,마음의 안정-휴식을 위해,건강 관리를 위해
53339732,20251126,F,40대,인천광역시,500이상700만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53340026,20251126,F,60대,광주광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53340118,20251126,F,40대,부산광역시,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53340175,20251126,F,60대,경기도,무응답,자기만족-즐거움을 위해,건강 관리를 위해
53340324,20251126,F,60대,경기도,300만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53340395,20251126,F,50대,충청남도,700만원 이상,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53340519,20251126,M,50대,대구광역시,700만원 이상,자기 계발을 위해,마음의 안정-휴식을 위해
53340579,20251126,F,60대,전라남도,무응답,건강 관리를 위해,마음의 안정-휴식을 위해
53340860,20251126,M,30대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,자기 계발을 위해
53341072,20251126,M,30대,경상남도,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53341125,20251126,F,30대,서울특별시,무응답,남는 시간을 보내기 위해,건강 관리를 위해
53341146,20251126,F,20대,서울특별시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53341203,20251126,M,60대,강원도,700만원 이상,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53341222,20251126,M,40대,광주광역시,무응답,남는 시간을 보내기 위해,없음
53341788,20251126,M,40대,경상북도,무응답,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53341801,20251126,M,40대,전라남도,700만원 이상,스트레스 해소를 위해,마음의 안정-휴식을 위해
53341954,20251126,F,30대,대전광역시,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53341966,20251126,M,50대,대구광역시,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53341976,20251126,F,40대,충청북도,무응답,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53342073,20251126,F,40대,충청북도,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53342088,20251126,F,40대,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53342138,20251126,M,60대,서울특별시,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53342428,20251126,M,40대,경기도,300만원 미만,스트레스 해소를 위해,건강 관리를 위해
53342479,20251126,M,50대,인천광역시,700만원 이상,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53342656,20251126,M,50대,경상북도,무응답,대인 관계-교제를 위해,스트레스 해소를 위해
53342771,20251126,F,40대,인천광역시,300이상500만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53342877,20251126,M,50대,서울특별시,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53342936,20251126,M,50대,인천광역시,300이상500만원 미만,대인 관계-교제를 위해,스트레스 해소를 위해
53342965,20251126,F,20대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53342976,20251126,M,30대,경상북도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53343282,20251126,M,30대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53343549,20251126,F,60대,경상남도,300만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53343575,20251126,F,50대,광주광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53343631,20251126,M,60대,서울특별시,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53343943,20251126,M,60대,경기도,무응답,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53344000,20251126,F,40대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53344073,20251126,M,50대,경기도,무응답,마음의 안정-휴식을 위해,없음
53344101,20251126,M,30대,충청북도,무응답,스트레스 해소를 위해,건강 관리를 위해
53344197,20251126,M,30대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53344301,20251126,M,30대,전라북도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53344306,20251126,M,40대,부산광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53344489,20251126,F,40대,경상남도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53344491,20251126,M,50대,대전광역시,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53344596,20251126,F,40대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53344841,20251126,M,40대,경기도,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해
53344937,20251126,M,60대,서울특별시,700만원 이상,건강 관리를 위해,대인 관계-교제를 위해
53345129,20251126,M,40대,경기도,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53345185,20251126,F,50대,대전광역시,700만원 이상,건강 관리를 위해,남는 시간을 보내기 위해
53345408,20251126,M,30대,경기도,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53345458,20251126,M,30대,경상북도,무응답,스트레스 해소를 위해,없음
53345695,20251126,M,60대,경상남도,300이상500만원 미만,건강 관리를 위해,대인 관계-교제를 위해
53345787,20251126,M,50대,전라북도,무응답,자기 계발을 위해,스트레스 해소를 위해
53345879,20251126,F,50대,충청북도,300이상500만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53346277,20251126,F,50대,대구광역시,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53346310,20251126,M,40대,대구광역시,무응답,가족-지인 등과 시간을 보내기 위해,자기 계발을 위해
53346431,20251126,M,20대,경기도,무응답,스트레스 해소를 위해,대인 관계-교제를 위해
53346545,20251126,M,30대,제주특별자치도,300이상500만원 미만,남는 시간을 보내기 위해,자기만족-즐거움을 위해
53346592,20251126,M,50대,광주광역시,500이상700만원 미만,자기 계발을 위해,남는 시간을 보내기 위해
53346820,20251126,F,50대,대전광역시,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53346921,20251126,F,20대,인천광역시,무응답,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53346953,20251126,F,50대,경상남도,무응답,마음의 안정-휴식을 위해,건강 관리를 위해
53346958,20251126,M,30대,부산광역시,700만원 이상,마음의 안정-휴식을 위해,대인 관계-교제를 위해
53347234,20251126,M,30대,충청남도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53347366,20251126,M,50대,울산광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53347581,20251126,F,30대,충청남도,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53347763,20251126,F,40대,대구광역시,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53347906,20251126,F,60대,경기도,700만원 이상,자기 계발을 위해,마음의 안정-휴식을 위해
53347962,20251126,F,30대,강원도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53348006,20251126,F,30대,대전광역시,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53348009,20251126,M,60대,경상남도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해
53348074,20251126,F,60대,경기도,300이상500만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53348153,20251126,F,40대,경상남도,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53348324,20251126,M,50대,부산광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53348432,20251126,F,40대,경기도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53348592,20251126,F,50대,대구광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53348784,20251126,F,60대,서울특별시,700만원 이상,스트레스 해소를 위해,마음의 안정-휴식을 위해
53348874,20251126,M,50대,경기도,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53349005,20251126,M,50대,경기도,무응답,건강 관리를 위해,마음의 안정-휴식을 위해
53349036,20251126,F,40대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53349098,20251126,M,40대,부산광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53349112,20251126,M,30대,전라남도,무응답,마음의 안정-휴식을 위해,건강 관리를 위해
53349204,20251126,F,20대,경기도,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해
53349416,20251126,F,30대,전라북도,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53349490,20251126,F,20대,경상북도,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53349524,20251126,M,40대,울산광역시,700만원 이상,자기 계발을 위해,마음의 안정-휴식을 위해
53349528,20251126,F,40대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,대인 관계-교제를 위해
53349529,20251126,F,60대,서울특별시,300이상500만원 미만,자기 계발을 위해,대인 관계-교제를 위해
53349615,20251126,M,60대,울산광역시,무응답,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53349921,20251126,F,30대,경상남도,무응답,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53350046,20251126,M,60대,서울특별시,700만원 이상,건강 관리를 위해,자기만족-즐거움을 위해
53350132,20251126,F,60대,경기도,무응답,마음의 안정-휴식을 위해,건강 관리를 위해
53350174,20251126,M,40대,부산광역시,무응답,가족-지인 등과 시간을 보내기 위해,기타
53350216,20251126,F,60대,경상북도,무응답,마음의 안정-휴식을 위해,건강 관리를 위해
53350242,20251126,F,50대,경기도,700만원 이상,마음의 안정-휴식을 위해,스트레스 해소를 위해
53350255,20251126,F,50대,부산광역시,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53350280,20251126,M,20대,서울특별시,500이상700만원 미만,스트레스 해소를 위해,남는 시간을 보내기 위해
53350791,20251126,M,60대,충청남도,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53350928,20251126,F,50대,부산광역시,300이상500만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53350934,20251126,M,40대,경상남도,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53350963,20251126,F,50대,대전광역시,700만원 이상,마음의 안정-휴식을 위해,자기 계발을 위해
53351005,20251126,F,40대,경상북도,700만원 이상,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53351105,20251126,F,50대,경기도,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53351111,20251126,F,50대,제주특별자치도,무응답,건강 관리를 위해,남는 시간을 보내기 위해
53351240,20251126,F,50대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53351312,20251126,F,40대,경상남도,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53351390,20251126,F,20대,충청북도,300이상500만원 미만,건강 관리를 위해,없음
53351397,20251126,F,20대,경상북도,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53351436,20251126,F,50대,경상남도,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53351569,20251126,M,60대,강원도,700만원 이상,건강 관리를 위해,없음
53351577,20251126,M,60대,서울특별시,무응답,건강 관리를 위해,자기만족-즐거움을 위해
53351655,20251126,F,40대,경상남도,500이상700만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53351680,20251126,F,60대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53351759,20251126,F,50대,강원도,500이상700만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53351911,20251126,M,60대,광주광역시,300이상500만원 미만,대인 관계-교제를 위해,건강 관리를 위해
53351998,20251126,M,60대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53352076,20251126,M,60대,경상남도,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53352131,20251126,M,50대,부산광역시,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53352258,20251126,F,40대,경상북도,300이상500만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53352267,20251126,F,50대,서울특별시,무응답,마음의 안정-휴식을 위해,대인 관계-교제를 위해
53352416,20251126,F,40대,인천광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기 계발을 위해
53352505,20251126,M,60대,서울특별시,무응답,자기만족-즐거움을 위해,대인 관계-교제를 위해
53352518,20251126,F,40대,충청남도,무응답,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해
53352568,20251126,F,60대,인천광역시,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53352834,20251126,M,50대,서울특별시,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53352988,20251126,M,50대,경상남도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53353255,20251126,M,30대,전라북도,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53353379,20251126,F,30대,서울특별시,500이상700만원 미만,대인 관계-교제를 위해,자기 계발을 위해
53353600,20251126,M,60대,부산광역시,700만원 이상,건강 관리를 위해,마음의 안정-휴식을 위해
53353796,20251126,M,30대,경기도,무응답,자기만족-즐거움을 위해,없음
53353797,20251126,M,50대,경기도,300이상500만원 미만,건강 관리를 위해,대인 관계-교제를 위해
53354006,20251126,F,40대,부산광역시,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53354008,20251126,F,40대,서울특별시,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53354047,20251126,F,30대,서울특별시,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53354215,20251126,F,20대,경상북도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53354512,20251126,F,20대,경기도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53354821,20251126,F,30대,대구광역시,무응답,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53354844,20251126,F,30대,경상북도,500이상700만원 미만,스트레스 해소를 위해,없음
53354912,20251126,M,50대,경기도,700만원 이상,마음의 안정-휴식을 위해,자기 계발을 위해
53354979,20251126,M,20대,경기도,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53355287,20251126,M,40대,강원도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53355449,20251126,F,30대,부산광역시,무응답,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53355461,20251126,M,20대,서울특별시,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53355547,20251126,M,30대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53355572,20251126,F,40대,경기도,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해
53355605,20251126,F,30대,부산광역시,무응답,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53355667,20251126,M,60대,대전광역시,500이상700만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
